,id,carga,latitud,longitud,LLUVIA,mes,cluster,carga_cluster,hora_ok_08:30,hora_ok_08:45,hora_ok_09:00,hora_ok_09:15,hora_ok_09:30,DIA_OK_jueves,DIA_OK_lunes,DIA_OK_martes,DIA_OK_miercoles,DIA_OK_viernes,Semana_mes_1,Semana_mes_2,Semana_mes_3,Semana_mes_4,Semana_mes_5,tipo_via_carga_alta,tipo_via_carga_baja,tipo_via_carga_media,tipo_via_carga_muy_alta,carga_final
0,5257,24.0,40.363657551944705,-3.7635580774403197,0.0,3.0,35.0,15.409690028179256,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18.0
1,7029,34.0,40.4242200932479,-3.69078016561876,0.0,3.0,283.0,46.49264919237837,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,31.0
2,6644,83.0,40.470874483839204,-3.6717572068267,0.0,3.0,68.0,56.661646894015675,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,94.0
3,6288,50.0,40.470742480908704,-3.65082728492571,0.0,3.0,282.0,40.324358435002104,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,41.0
4,7024,83.0,40.4745344764792,-3.6979407834730296,0.0,3.0,63.0,32.83540770568317,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,87.0
5,3860,55.0,40.417053366339005,-3.6692493736846803,0.0,3.0,112.0,38.345998250601355,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,64.0
6,1025,0.0,40.3950353374902,-3.70233400962372,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
7,6642,87.0,40.4760379565892,-3.67439453436033,0.0,3.0,68.0,56.661646894015675,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,98.0
8,1016,0.0,40.4204429791264,-3.7219285018838,0.0,3.0,99.0,14.137374187794624,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
9,4194,54.0,40.3999269349453,-3.70021725587493,0.0,3.0,226.0,45.37474130794702,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,53.0
10,5615,49.0,40.468080098800996,-3.68139982233531,0.0,3.0,286.0,21.907339449541283,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,33.0
11,5126,58.0,40.3892134169522,-3.7374261080719196,0.0,3.0,56.0,25.296780354706684,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,61.0
12,3412,42.0,40.448518582674396,-3.70832229358804,0.0,3.0,86.0,42.94009893716021,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,33.0
13,1010,0.0,40.4163123231285,-3.7250433138461,0.0,3.0,248.0,19.93143088991074,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
14,6151,45.0,40.4218850203145,-3.65519145862165,0.0,3.0,190.0,32.181432360742704,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,39.0
15,4778,17.0,40.38587399187121,-3.69855012383111,0.0,3.0,102.0,21.152720190978766,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16.0
16,6152,27.0,40.4205502882712,-3.6537383713728704,0.0,3.0,190.0,32.181432360742704,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,39.0
17,6149,25.0,40.4275754963903,-3.64950723554492,0.0,3.0,7.0,30.990434660289772,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19.0
18,5614,24.0,40.4676163434415,-3.6798096505369,0.0,3.0,286.0,21.907339449541283,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
19,4195,33.0,40.3990222314952,-3.70079962038584,0.0,3.0,226.0,45.37474130794702,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,31.0
20,3859,25.0,40.4179138650649,-3.6705342712967997,0.0,3.0,112.0,38.345998250601355,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16.0
21,3419,3.0,40.449609141526295,-3.77756506750291,0.0,3.0,89.0,8.971596998928188,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0
22,6643,42.0,40.4759797143981,-3.67457932665751,0.0,3.0,68.0,56.661646894015675,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
23,6404,75.0,40.434849513447105,-3.61039252076469,0.0,3.0,172.0,30.60261062982908,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,62.0
24,5019,21.0,40.4122520200543,-3.7305161186905096,0.0,3.0,30.0,27.604135668230896,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14.0
25,3430,8.0,40.4643396378213,-3.6648773678400004,0.0,3.0,24.0,52.41680457704856,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
26,5790,44.0,40.38272675129,-3.6531126409643,0.0,3.0,62.0,36.30615942028985,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,36.0
27,3406,24.0,40.37915406726079,-3.70716148826303,0.0,3.0,239.0,27.67270288397049,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23.0
28,6290,61.0,40.476650652065295,-3.6464675092162,0.0,3.0,186.0,44.45506028498356,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,57.0
29,3400,25.0,40.445423746053294,-3.6682856527697796,0.0,3.0,234.0,33.72686865391673,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0
30,4666,24.0,40.4398955086154,-3.6629299214945497,0.0,3.0,55.0,54.15095450923327,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
31,3413,47.0,40.450343325635295,-3.7094768371956897,0.0,3.0,86.0,42.94009893716021,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,46.0
32,3416,25.0,40.4370519546793,-3.6610362763161497,0.0,3.0,150.0,34.70858251811953,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19.0
33,3426,48.0,40.4527393164633,-3.70314689234183,0.0,3.0,19.0,39.41994348952201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,43.0
34,5127,12.0,40.385149164374496,-3.7462077699977403,0.0,3.0,200.0,26.562578049118912,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
35,5791,37.0,40.3859515961812,-3.64645629284142,0.0,3.0,0.0,41.624336250093485,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,41.0
36,3967,70.0,40.4376408900171,-3.68193369454165,0.0,3.0,135.0,48.76216278093639,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,65.0
37,6289,45.0,40.471716040682104,-3.6498741062502496,0.0,3.0,186.0,44.45506028498356,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,42.0
38,6150,71.0,40.4305996845769,-3.6395231452773196,0.0,3.0,201.0,38.25973197192087,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,51.0
39,4777,18.0,40.385877707157995,-3.71238266880127,0.0,3.0,38.0,31.513217487753028,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25.0
40,3410,30.0,40.4130529958885,-3.7241260721318,0.0,3.0,248.0,19.93143088991074,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,33.0
41,3403,23.0,40.397959277602205,-3.7637886282908397,0.0,3.0,202.0,38.44647532240861,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
42,4776,100.0,40.3835639282524,-3.71126380376747,0.0,3.0,239.0,27.67270288397049,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,86.0
43,3409,11.0,40.4014954297119,-3.7541042191925196,0.0,3.0,177.0,22.131078691423518,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8.0
44,5580,38.0,40.4561152022732,-3.6797282776439397,0.0,3.0,162.0,30.398061497326204,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,32.0
45,1019,0.0,40.3873450719844,-3.69670893307271,0.0,3.0,102.0,21.152720190978766,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
46,5452,59.0,40.457742365885004,-3.69022215506123,0.0,3.0,233.0,35.04025162766145,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,58.0
47,6037,43.0,40.4412217821774,-3.64159009007384,0.0,3.0,273.0,54.37751667584603,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
48,9971,13.0,40.407532663271496,-3.71706862451322,0.0,3.0,46.0,19.189217236608027,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11.0
49,5373,22.0,40.3660263280868,-3.60436357946859,0.0,3.0,120.0,27.743777853959546,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,13.0
50,1009,0.0,40.416233663841,-3.72490924272642,0.0,3.0,248.0,19.93143088991074,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
51,5092,24.0,40.3830009093899,-3.72193109127773,0.0,3.0,185.0,22.12853765619723,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
52,6887,0.0,40.3879342531592,-3.6886504893673098,0.0,3.0,288.0,22.527620055817536,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
53,1021,0.0,40.393483849079296,-3.7027269565616203,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
54,5018,11.0,40.4142818456366,-3.72935040868316,0.0,3.0,30.0,27.604135668230896,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14.0
55,1024,0.0,40.3941681840033,-3.7045455704993797,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
56,3966,48.0,40.4401703684575,-3.68125088754616,0.0,3.0,135.0,48.76216278093639,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.0
57,1013,0.0,40.4199705540921,-3.72253213071733,0.0,3.0,99.0,14.137374187794624,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
58,5616,45.0,40.458854900705795,-3.6695868254696102,0.0,3.0,134.0,58.703551147724546,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,44.0
59,1028,0.0,40.3965211985831,-3.70541806756188,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
60,4413,32.0,40.4286281509511,-3.70017707163326,0.0,3.0,80.0,44.25560130798111,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
61,5093,49.0,40.3871398428819,-3.72933291001487,0.0,3.0,2.0,33.57878981400176,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,43.0
62,6473,57.0,40.4233391638639,-3.6052750016431405,0.0,3.0,204.0,22.26346596056024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,55.0
63,6405,31.0,40.434249121946,-3.6131662772137005,0.0,3.0,172.0,30.60261062982908,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
64,5926,71.0,40.434049149287205,-3.64611086542935,0.0,3.0,179.0,45.75431472081218,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,62.0
65,3437,53.0,40.424110277618105,-3.72455698746103,0.0,3.0,222.0,24.393819947913002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,53.0
66,9972,14.0,40.407247450853504,-3.71631114188378,0.0,3.0,46.0,19.189217236608027,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15.0
67,5259,16.0,40.3712598624367,-3.76603387781325,0.0,3.0,284.0,19.973878052107487,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.0
68,5258,16.0,40.364753500651005,-3.7632365361305498,0.0,3.0,35.0,15.409690028179256,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.0
69,3423,25.0,40.462787028280296,-3.6900867806136697,0.0,3.0,139.0,30.914077405287543,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0
70,7027,39.0,40.3814939529255,-3.6626406424969304,0.0,3.0,243.0,31.568906376109766,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0
71,1002,0.0,40.4080296789454,-3.7437595165309703,0.0,3.0,133.0,23.74436090225564,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
72,6403,34.0,40.435868546124794,-3.61190286586543,0.0,3.0,172.0,30.60261062982908,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,28.0
73,4412,42.0,40.4292025234975,-3.6996507686968703,0.0,3.0,80.0,44.25560130798111,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.0
74,6510,58.0,40.4426184339186,-3.6240767861675,0.0,3.0,116.0,34.38236235595391,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,66.0
75,1022,0.0,40.3936366204249,-3.7032467677483396,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
76,5020,24.0,40.409321385829394,-3.73887537196199,0.0,3.0,240.0,21.148249966474452,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0
77,4592,17.0,40.476003509441,-3.6901317686900894,0.0,3.0,169.0,28.71557328605201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
78,3425,49.0,40.453511680824704,-3.7030278873374103,0.0,3.0,19.0,39.41994348952201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,38.0
79,4667,25.0,40.4382047171185,-3.6634411747526,0.0,3.0,150.0,34.70858251811953,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
80,5927,23.0,40.4323554195809,-3.65871445051091,0.0,3.0,270.0,50.51250110433784,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
81,4046,63.0,40.4230167951056,-3.67270236080015,0.0,3.0,154.0,41.24861374857577,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,62.0
82,5453,49.0,40.455638467011795,-3.69042342835725,0.0,3.0,91.0,33.680729984301415,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,50.0
83,4196,53.0,40.3992697957224,-3.7012266135159506,0.0,3.0,226.0,45.37474130794702,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,51.0
84,1018,0.0,40.421815824222996,-3.72476130496094,0.0,3.0,222.0,24.393819947913002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
85,5055,50.0,40.386118505524294,-3.73450626173244,0.0,3.0,2.0,33.57878981400176,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,41.0
86,5792,39.0,40.3840745202041,-3.64761174214214,0.0,3.0,62.0,36.30615942028985,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,33.0
87,6474,30.0,40.4241751536854,-3.60310421858525,0.0,3.0,204.0,22.26346596056024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0
88,6036,46.0,40.464278965453296,-3.6568181399459396,0.0,3.0,282.0,40.324358435002104,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,35.0
89,3434,60.0,40.4380221407323,-3.68308403626875,0.0,3.0,135.0,48.76216278093639,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,52.0
90,5961,25.0,40.4195587371608,-3.6248537326996804,0.0,3.0,13.0,41.34683088363446,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20.0
91,1003,0.0,40.4068243015429,-3.7468341599132504,0.0,3.0,133.0,23.74436090225564,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
92,3415,25.0,40.4375394277803,-3.6611516234092005,0.0,3.0,150.0,34.70858251811953,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0
93,4045,27.0,40.4235259002686,-3.68033429271479,0.0,3.0,96.0,36.7194519675004,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0
94,5335,20.0,40.3799263025856,-3.7691266662059104,0.0,3.0,228.0,20.10667411337615,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18.0
95,7134,34.0,40.4030522964284,-3.70091874578093,0.0,3.0,69.0,24.477585956767737,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,28.0
96,3407,45.0,40.4311784556356,-3.6970884969902795,0.0,3.0,80.0,44.25560130798111,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,50.0
97,4414,29.0,40.4339541925957,-3.7028814249282793,0.0,3.0,152.0,49.12264927127409,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
98,3968,45.0,40.437383024091,-3.6788384922994704,0.0,3.0,253.0,45.16283428571428,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.0
99,5334,25.0,40.3800907395397,-3.76769858546045,0.0,3.0,228.0,20.10667411337615,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
100,7135,24.0,40.403385617691605,-3.70133014790375,0.0,3.0,69.0,24.477585956767737,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18.0
101,6808,15.0,40.4808997748789,-3.68557427114553,0.0,3.0,290.0,45.75490135824473,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,21.0
102,6888,0.0,40.3795877984309,-3.6855672873934706,0.0,3.0,229.0,40.129180575675505,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
103,5374,26.0,40.3649082850285,-3.6039788359543903,0.0,3.0,120.0,27.743777853959546,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,44.0
104,3826,72.0,40.4178598699391,-3.6551335065907504,0.0,3.0,122.0,51.88225229429149,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,68.0
105,6710,28.0,40.4831792776504,-3.68830918830742,0.0,3.0,83.0,39.89547109811766,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,26.0
106,6116,54.0,40.4083855547511,-3.6462539603028,0.0,3.0,73.0,44.19292018419033,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,59.0
107,5333,23.0,40.3813883353531,-3.76777170415362,0.0,3.0,228.0,20.10667411337615,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0
108,7131,50.0,40.4179137993374,-3.65512552689707,0.0,3.0,122.0,51.88225229429149,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,50.0
109,3453,39.0,40.4654244202175,-3.6919879274058,0.0,3.0,274.0,31.412577872766132,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,43.0
110,5579,25.0,40.45693905977821,-3.67910255950031,0.0,3.0,162.0,30.398061497326204,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,24.0
111,3436,46.0,40.390875419813106,-3.6772486707162897,0.0,3.0,15.0,35.57178941291091,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,46.0
112,5684,46.0,40.461656071128004,-3.6979579943345295,0.0,3.0,57.0,28.73142304696941,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,46.0
113,1015,0.0,40.42048766885279,-3.7218428244517203,0.0,3.0,99.0,14.137374187794624,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
114,3433,64.0,40.40360812981,-3.6725386615482902,0.0,3.0,65.0,42.80679824561403,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,61.0
115,6809,76.0,40.4830798779355,-3.65995390537605,0.0,3.0,45.0,50.60137435380154,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,86.0
116,6744,48.0,40.4169836916424,-3.65883659935772,0.0,3.0,122.0,51.88225229429149,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,44.0
117,6711,78.0,40.483229475280105,-3.6807105085765297,0.0,3.0,290.0,45.75490135824473,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,78.0
118,9973,8.0,40.4713945968528,-3.71560692120201,0.0,3.0,188.0,27.085064251105962,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9.0
119,6475,24.0,40.42468302352871,-3.60438332220273,0.0,3.0,204.0,22.26346596056024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,21.0
120,4047,22.0,40.4232478317642,-3.67279026340944,0.0,3.0,154.0,41.24861374857577,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22.0
121,1012,0.0,40.4198614366955,-3.7220968034274704,0.0,3.0,99.0,14.137374187794624,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
122,4912,32.0,40.390197787587205,-3.75167856802025,0.0,3.0,235.0,18.852931117039468,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,29.0
123,3442,40.0,40.434712623036,-3.66714787940027,0.0,3.0,16.0,31.121328328981722,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,34.0
124,3448,27.0,40.45298387874271,-3.68652456620071,0.0,3.0,193.0,29.39454770755886,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,26.0
125,10069,17.0,40.4909583277614,-3.7243406552259506,0.0,3.0,297.0,8.319534710435898,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
126,5091,25.0,40.3842600078514,-3.7196844630112897,0.0,3.0,185.0,22.12853765619723,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20.0
127,10067,23.0,40.4927445855089,-3.72263826715617,0.0,3.0,297.0,8.319534710435898,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23.0
128,4910,10.0,40.3850162806632,-3.75907406001084,0.0,3.0,124.0,20.098595114542462,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8.0
129,5683,2.0,40.4570178023693,-3.70315694619524,0.0,3.0,195.0,27.268290924817993,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0
130,4593,37.0,40.475258074325794,-3.6877683167149597,0.0,3.0,169.0,28.71557328605201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
131,3449,45.0,40.466731414482396,-3.69093615278117,0.0,3.0,274.0,31.412577872766132,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,37.0
132,6889,0.0,40.38222093589879,-3.68657069340144,0.0,3.0,229.0,40.129180575675505,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
133,6743,70.0,40.416739153855296,-3.65921729653116,0.0,3.0,122.0,51.88225229429149,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,67.0
134,9918,75.0,40.4747342717625,-3.6987255746012204,0.0,3.0,63.0,32.83540770568317,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,69.0
135,6038,47.0,40.4548390479936,-3.66066063966675,0.0,3.0,64.0,57.00821762538963,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,47.0
136,1027,0.0,40.395026849946206,-3.70336803546044,0.0,3.0,266.0,22.13970542731605,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
137,4983,10.0,40.365334536568106,-3.69812242431551,0.0,3.0,53.0,15.377788158355717,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0
138,6712,21.0,40.4922381584044,-3.6706751449813395,0.0,3.0,12.0,47.25069459286172,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,14.0
139,5928,25.0,40.431024699626796,-3.65848840850095,0.0,3.0,270.0,50.51250110433784,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20.0
140,10068,25.0,40.491168142041104,-3.7226021365066098,0.0,3.0,297.0,8.319534710435898,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25.0
141,5410,25.0,40.456806077744396,-3.72967083320944,0.0,3.0,82.0,50.65452557200538,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,25.0
142,10076,49.0,40.4519041664411,-3.67264777600102,0.0,3.0,100.0,40.21521497315858,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,36.0
143,6291,37.0,40.4766448955639,-3.64653809973267,0.0,3.0,186.0,44.45506028498356,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,40.0
144,3454,22.0,40.453403205933,-3.70164007132368,0.0,3.0,19.0,39.41994348952201,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,16.0
145,3428,48.0,40.3864493740081,-3.6410885843384997,0.0,3.0,292.0,51.501222753854336,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,42.0
146,5581,35.0,40.4585239711589,-3.6815043656325495,0.0,3.0,162.0,30.398061497326204,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,32.0
147,4552,24.0,40.474011064621,-3.71158787419279,0.0,3.0,32.0,31.3088295687885,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23.0
148,7130,100.0,40.483432416906794,-3.67494285557527,0.0,3.0,238.0,65.09091685892506,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0
149,4668,21.0,40.4381071050828,-3.6634490845405296,0.0,3.0,150.0,34.70858251811953,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,17.0
150,3440,14.0,40.4520030795542,-3.71832619216957,0.0,3.0,236.0,22.271238125024436,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.0
151,3399,23.0,40.444941755872,-3.66710632591114,0.0,3.0,234.0,33.72686865391673,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19.0
152,4292,45.0,40.4230536024265,-3.7102551143219196,0.0,3.0,213.0,41.279902904494854,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,45.0
153,3445,19.0,40.3647200695834,-3.7138828491621103,0.0,3.0,59.0,26.431190150478795,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,18.0
154,5451,47.0,40.4607979896246,-3.68992960695583,0.0,3.0,139.0,30.914077405287543,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,49.0
